suite	backend	repeat	file	proof	goal_hash	status	category	milliseconds	synthetic	message	goal
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_causal_using_topology	-	fail	tactic	1399.712	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_globalTime_nonneg	-	pass	-	378826.025	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_gResp_trueTime_le_globalTime	-	pass	-	378776.531	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_gResp_trueTime_pos	-	pass	-	378524.166	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_lc_currEarly_le_globalTime	-	pass	-	378533.833	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_lc_currEarly_nonneg	-	pass	-	378541.429	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_lResp_trueTime_le_globalTime	-	pass	-	378547.514	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_global_time_using_topology_causal	-	pass	-	376767.668	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_global_time_using_topology_causal	-	pass	-	380551.689	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_global_time_using_topology_causal	-	pass	-	380514.297	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_gResp_target_currEarly	-	pass	-	392520.145	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_lResp_trueTime_le_inflight_gResp	-	pass	-	392529.523	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_linking_using_topology_causal_global_time	-	pass	-	395183.499	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_linking_using_topology_causal_global_time	-	pass	-	452484.542	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_linking_using_topology_causal_global_time	-	fail	tactic	42551.165	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_lResp_earliest_le_trueTime	-	pass	-	601660.357	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_lresp_earliest_le_trueTime_lemma_using_topology_causal_global_time_linking	-	pass	-	593010.493	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.LocalClock.Idle.eLocalQuery_correct_Safety_lresp_earliest_le_trueTime_lemma_using_topology_causal_global_time_linking	-	pass	-	592737.605	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.LocalClock.Waiting.eGlobalResponse_correct_Safety_lresp_earliest_le_trueTime_lemma_using_topology_causal_global_time_linking	-	pass	-	590407.475	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.base_Safety_lResp_trueTime_le_latest	-	pass	-	599758.560	false	-	-
plean	crush-core	1	Examples/ClockBound.lean	ClockBound.GlobalClock.Serving.eGlobalQuery_correct_Safety_lresp_trueTime_le_latest_lemma_using_topology_causal_global_time_linking	-	pass	-	591450.538	false	-	-
